frame,num_particles,solver_iters,max_neighbors,sort_every_n,sim_ms_gpu,clear,points_speed,present,gpu_0,render_ms,frame_ms,fps,profile
1400,1.024e+06,2,64,1,-1,0.1666,0.0006,0.177,0.003072,13.7177,15.4655,64.66,""
1401,1.024e+06,2,64,1,-1,0.2023,0.0007,0.241,0.003072,14.3697,15.6712,63.8113,""
1402,1.024e+06,2,64,1,-1,0.1805,0.0006,0.2177,0.002048,14.1215,15.1087,66.187,""
1403,1.024e+06,2,64,1,-1,0.1432,0.0005,0.1698,0.002048,14.3184,15.3687,65.0673,""
1404,1.024e+06,2,64,1,-1,0.1754,0.0007,0.2198,0.004096,14.1912,15.2662,65.5042,""
1405,1.024e+06,2,64,1,-1,0.1742,0.0005,0.2001,0.003072,13.9749,15.561,64.2632,""
1406,1.024e+06,2,64,1,-1,0.212,0.0005,0.2877,0.003072,13.7926,15.8196,63.2127,""
1407,1.024e+06,2,64,1,-1,0.1758,0.0006,0.2074,0.004096,14.4161,15.709,63.6578,""
1408,1.024e+06,2,64,1,-1,0.199,0.0009,0.2543,0.003072,14.3431,15.5336,64.3766,""
1409,1.024e+06,2,64,1,-1,0.1683,0.0007,0.2989,0.004096,14.3652,15.4762,64.6153,""
1410,1.024e+06,2,64,1,-1,0.1389,0.0005,0.209,0.002048,14.584,15.397,64.9477,""
1411,1.024e+06,2,64,1,-1,0.1945,0.0006,0.2996,0.004096,14.4631,15.3934,64.9629,""
1412,1.024e+06,2,64,1,-1,0.1515,0.0005,0.1881,0.004096,14.2511,15.3384,65.1958,""
1413,1.024e+06,2,64,1,-1,0.1795,0.0006,0.2452,0.003072,14.4806,15.9299,62.775,""
1414,1.024e+06,2,64,1,-1,0.2131,0.0006,0.2863,0.003072,13.0515,14.8855,67.1795,""
1415,1.024e+06,2,64,1,-1,0.1422,0.0006,0.1874,0.002048,14.412,15.1952,65.8103,""
1416,1.024e+06,2,64,1,-1,0.1506,0.0005,0.1676,0.002912,14.2104,15.2756,65.4639,""
1417,1.024e+06,2,64,1,-1,0.1654,0.0006,0.2281,0.004064,14.1033,15.166,65.937,""
1418,1.024e+06,2,64,1,-1,0.1652,0.0007,0.1841,0.003072,14.5781,15.441,64.7626,""
1419,1.024e+06,2,64,1,-1,0.1915,0.0005,0.2268,0.003072,14.1539,15.5051,64.4949,""
1420,1.024e+06,2,64,1,-1,0.1986,0.0008,0.2397,0.004096,14.2312,15.4611,64.6785,""
1421,1.024e+06,2,64,1,-1,0.136,0.0004,0.1681,0.003072,14.3758,15.2819,65.4369,""
1422,1.024e+06,2,64,1,-1,0.1702,0.0005,0.214,0.003072,13.9124,15.2629,65.5183,""
1423,1.024e+06,2,64,1,-1,0.1409,0.0006,0.1763,0.004096,14.4608,15.3803,65.0182,""
1424,1.024e+06,2,64,1,-1,0.1718,0.0006,0.2381,0.003072,14.2351,15.5005,64.514,""
1425,1.024e+06,2,64,1,-1,0.1677,0.0005,0.2171,0.003072,14.2886,15.5196,64.4347,""
1426,1.024e+06,2,64,1,-1,0.1981,0.0007,0.2531,0.002048,14.1111,15.2142,65.7281,""
1427,1.024e+06,2,64,1,-1,0.1352,0.0005,0.1664,0.003072,13.8106,14.8067,67.537,""
1428,1.024e+06,2,64,1,-1,0.2074,0.0006,0.3047,0.004096,13.0263,14.6887,68.0795,""
1429,1.024e+06,2,64,1,-1,0.1719,0.0006,0.2442,0.003072,13.7572,14.6811,68.1148,""
1430,1.024e+06,2,64,1,-1,0.1671,0.0005,0.2264,0.004096,13.534,14.7368,67.8573,""
1431,1.024e+06,2,64,1,-1,0.1499,0.0005,0.2392,0.003072,13.4305,14.5978,68.5035,""
1432,1.024e+06,2,64,1,-1,0.1784,0.0007,0.2285,0.004096,13.4682,14.741,67.838,""
1433,1.024e+06,2,64,1,-1,0.1974,0.0006,0.2822,0.004096,13.0903,14.639,68.3107,""
1434,1.024e+06,2,64,1,-1,0.1586,0.0005,0.2099,0.004096,13.1159,14.8807,67.2011,""
1435,1.024e+06,2,64,1,-1,0.2064,0.0006,0.2516,0.003072,13.5443,14.5312,68.8174,""
1436,1.024e+06,2,64,1,-1,0.1787,0.0006,0.1953,0.003072,13.803,15.0355,66.5093,""
1437,1.024e+06,2,64,1,-1,0.204,0.0007,0.33,0.004096,13.5282,14.6252,68.3751,""
1438,1.024e+06,2,64,1,-1,0.1537,0.0006,0.1863,0.003072,14.0709,14.8841,67.1858,""
1439,1.024e+06,2,64,1,-1,0.1478,0.0005,0.2443,0.003072,13.7805,14.6799,68.1204,""
1440,1.024e+06,2,64,1,-1,0.1963,0.001,0.2912,0.004096,13.5313,14.6529,68.2459,""
1441,1.024e+06,2,64,1,-1,0.1836,0.0006,0.2282,0.003072,13.5468,14.6554,68.2342,""
1442,1.024e+06,2,64,1,-1,0.1963,0.0007,0.2723,0.003072,12.9995,14.6348,68.3303,""
1443,1.024e+06,2,64,1,-1,0.1589,0.0005,0.2194,0.004096,13.8564,14.8314,67.4245,""
1444,1.024e+06,2,64,1,-1,0.1374,0.0005,0.2128,0.003936,13.7984,14.6406,68.3032,""
1445,1.024e+06,2,64,1,-1,0.1773,0.0006,0.2267,0.003072,13.5574,14.6368,68.3209,""
1446,1.024e+06,2,64,1,-1,0.1356,0.0005,0.1662,0.003072,13.7511,14.7483,67.8044,""
1447,1.024e+06,2,64,1,-1,0.1467,0.0006,0.228,0.003072,13.6214,14.6012,68.4875,""
1448,1.024e+06,2,64,1,-1,0.1894,0.0005,0.2049,0.003072,13.5369,14.6256,68.3733,""
1449,1.024e+06,2,64,1,-1,0.1537,0.0006,0.2255,0.004096,13.6749,14.63,68.3527,""
1450,1.024e+06,2,64,1,-1,0.1346,0.0005,0.1724,0.003072,13.8784,14.9447,66.9134,""
1451,1.024e+06,2,64,1,-1,0.1658,0.0006,0.2192,0.002048,13.4276,14.7081,67.9897,""
1452,1.024e+06,2,64,1,-1,0.1688,0.0006,0.225,0.003072,13.5768,14.8745,67.2292,""
1453,1.024e+06,2,64,1,-1,0.1369,0.0006,0.1833,0.004096,13.6583,14.9012,67.1087,""
1454,1.024e+06,2,64,1,-1,0.224,0.0006,0.3203,0.003072,13.1165,14.6673,68.1789,""
1455,1.024e+06,2,64,1,-1,0.1662,0.0007,0.1886,0.003072,14.0704,15.1106,66.1787,""
1456,1.024e+06,2,64,1,-1,0.1608,0.0006,0.1891,0.003072,13.3952,14.6573,68.2254,""
1457,1.024e+06,2,64,1,-1,0.1524,0.0006,0.1622,0.003072,13.2368,14.635,68.3293,""
1458,1.024e+06,2,64,1,-1,0.1661,0.0005,0.2393,0.004096,13.4028,14.8407,67.3823,""
1459,1.024e+06,2,64,1,-1,0.1655,0.0006,0.229,0.003904,13.3777,14.6197,68.4009,""
1460,1.024e+06,2,64,1,-1,0.2082,0.0006,0.257,0.004096,12.9727,14.801,67.563,""
1461,1.024e+06,2,64,1,-1,0.1647,0.0006,0.2255,0.003072,13.3189,14.6446,68.2846,""
1462,1.024e+06,2,64,1,-1,0.2133,0.0008,0.2247,0.004096,14.0769,14.9496,66.8914,""
1463,1.024e+06,2,64,1,-1,0.1553,0.0006,0.1738,0.003072,13.5786,14.6615,68.2058,""
1464,1.024e+06,2,64,1,-1,0.2061,0.0008,0.2553,0.003072,13.4586,14.6151,68.4224,""
1465,1.024e+06,2,64,1,-1,0.1445,0.0004,0.1838,0.004,13.7686,14.7193,67.938,""
1466,1.024e+06,2,64,1,-1,0.2194,0.0008,0.2835,0.004096,13.4382,14.7566,67.7663,""
1467,1.024e+06,2,64,1,-1,0.1629,0.0007,0.1801,0.003072,13.8565,14.701,68.0226,""
1468,1.024e+06,2,64,1,-1,0.1743,0.0006,0.2387,0.004096,13.5551,14.6524,68.2482,""
1469,1.024e+06,2,64,1,-1,0.215,0.0007,0.2475,0.003072,13.4683,14.6865,68.0897,""
1470,1.024e+06,2,64,1,-1,0.1904,0.0006,0.2584,0.004096,12.7944,14.7336,67.8721,""
1471,1.024e+06,2,64,1,-1,0.1642,0.0007,0.245,0.004096,13.613,14.6464,68.2762,""
1472,1.024e+06,2,64,1,-1,0.1863,0.0006,0.2333,0.003072,13.2624,14.6126,68.4341,""
1473,1.024e+06,2,64,1,-1,0.1944,0.0006,0.3099,0.004096,12.9208,14.641,68.3013,""
1474,1.024e+06,2,64,1,-1,0.1891,0.0007,0.2602,0.003072,12.8323,14.7503,67.7952,""
1475,1.024e+06,2,64,1,-1,0.1386,0.0006,0.1837,0.003072,13.5206,14.64,68.306,""
1476,1.024e+06,2,64,1,-1,0.2439,0.0006,0.3068,0.004096,12.9338,14.6712,68.1608,""
1477,1.024e+06,2,64,1,-1,0.1803,0.0007,0.226,0.003072,14.558,15.7699,63.4119,""
1478,1.024e+06,2,64,1,-1,0.1776,0.0007,0.2424,0.004096,14.3838,15.7152,63.6327,""
1479,1.024e+06,2,64,1,-1,0.175,0.0008,0.2531,0.004096,14.7473,15.5316,64.3849,""
1480,1.024e+06,2,64,1,-1,0.1319,0.0006,0.1802,0.002048,14.6105,15.4832,64.5861,""
1481,1.024e+06,2,64,1,-1,0.1683,0.0003,0.2159,0.002048,14.0625,15.2691,65.4917,""
1482,1.024e+06,2,64,1,-1,0.1622,0.0007,0.2731,0.004096,14.4169,15.1994,65.7921,""
1483,1.024e+06,2,64,1,-1,0.2115,0.0007,0.2722,0.004096,13.4063,15.1896,65.8345,""
1484,1.024e+06,2,64,1,-1,0.2111,0.0006,0.2755,0.003072,12.4361,14.8027,67.5552,""
1485,1.024e+06,2,64,1,-1,0.1395,0.0005,0.1624,0.003072,13.8995,14.7645,67.73,""
1486,1.024e+06,2,64,1,-1,0.1677,0.0005,0.2284,0.003072,13.8789,14.8966,67.1294,""
1487,1.024e+06,2,64,1,-1,0.2008,0.0005,0.2785,0.004064,12.9753,14.608,68.4556,""
1488,1.024e+06,2,64,1,-1,0.2218,0.0006,0.2622,0.003072,13.0008,14.6451,68.2822,""
1489,1.024e+06,2,64,1,-1,0.1451,0.0005,0.1702,0.003072,13.7865,14.7421,67.8329,""
1490,1.024e+06,2,64,1,-1,0.2121,0.0008,0.3151,0.004,13.1473,14.7989,67.5726,""
1491,1.024e+06,2,64,1,-1,0.2051,0.0007,0.3095,0.004096,13.1999,14.7925,67.6018,""
1492,1.024e+06,2,64,1,-1,0.2434,0.0007,0.2876,0.003072,12.9583,14.7472,67.8095,""
1493,1.024e+06,2,64,1,-1,0.1632,0.0008,0.2152,0.003072,13.5265,14.7192,67.9385,""
1494,1.024e+06,2,64,1,-1,0.1728,0.0008,0.289,0.003072,13.3873,14.6743,68.1464,""
1495,1.024e+06,2,64,1,-1,0.1425,0.0005,0.1611,0.003072,13.6492,14.7889,67.6183,""
1496,1.024e+06,2,64,1,-1,0.2118,0.0006,0.253,0.003072,12.9838,14.9195,67.0264,""
1497,1.024e+06,2,64,1,-1,0.1853,0.0007,0.2299,0.003072,13.3292,14.7596,67.7525,""
1498,1.024e+06,2,64,1,-1,0.2285,0.0006,0.2617,0.004096,12.8914,14.661,68.2082,""
1499,1.024e+06,2,64,1,-1,0.2268,0.0007,0.2794,0.004096,13.1104,14.8225,67.465,""
1500,1.024e+06,2,64,1,-1,0.1765,0.0006,0.2368,0.003072,13.5108,14.8508,67.3364,""
1501,1.024e+06,2,64,1,-1,0.2066,0.0007,0.2759,0.004064,12.8125,14.7723,67.6943,""
1502,1.024e+06,2,64,1,-1,0.1647,0.0006,0.2261,0.002912,13.379,14.7112,67.9754,""
1503,1.024e+06,2,64,1,-1,0.2181,0.0007,0.2586,0.004096,12.9109,14.8145,67.5014,""
1504,1.024e+06,2,64,1,-1,0.1727,0.0006,0.2162,0.004096,13.3604,14.7752,67.681,""
1505,1.024e+06,2,64,1,-1,0.2177,0.0006,0.2912,0.004096,13.2266,14.719,67.9394,""
1506,1.024e+06,2,64,1,-1,0.1836,0.0006,0.252,0.003072,13.0913,14.6534,68.2435,""
1507,1.024e+06,2,64,1,-1,0.1959,0.0007,0.2468,0.003072,13.5757,14.6473,68.272,""
1508,1.024e+06,2,64,1,-1,0.2037,0.0006,0.2525,0.003072,13.1298,14.6028,68.48,""
1509,1.024e+06,2,64,1,-1,0.2018,0.0005,0.2647,0.004096,12.8247,14.5548,68.7059,""
1510,1.024e+06,2,64,1,-1,0.2009,0.0006,0.2643,0.003072,12.7569,14.6943,68.0536,""
1511,1.024e+06,2,64,1,-1,0.174,0.0006,0.2457,0.004032,13.2872,14.6309,68.3485,""
1512,1.024e+06,2,64,1,-1,0.1895,0.0007,0.2501,0.004096,12.8873,14.5676,68.6455,""
1513,1.024e+06,2,64,1,-1,0.1939,0.0006,0.2739,0.004,12.8372,14.6179,68.4093,""
1514,1.024e+06,2,64,1,-1,0.2094,0.0007,0.2475,0.004032,12.8802,14.5651,68.6573,""
1515,1.024e+06,2,64,1,-1,0.1523,0.0008,0.1697,0.004096,13.6446,14.705,68.0041,""
1516,1.024e+06,2,64,1,-1,0.1411,0.0005,0.1928,0.003072,13.655,14.689,68.0782,""
1517,1.024e+06,2,64,1,-1,0.1583,0.0007,0.2111,0.004096,13.1893,14.6416,68.2985,""
1518,1.024e+06,2,64,1,-1,0.1593,0.0006,0.2262,0.004096,13.3962,14.5821,68.5772,""
1519,1.024e+06,2,64,1,-1,0.2101,0.0006,0.2657,0.003072,12.6702,14.5299,68.8236,""
1520,1.024e+06,2,64,1,-1,0.1582,0.0006,0.2205,0.003072,13.5365,14.5811,68.5819,""
1521,1.024e+06,2,64,1,-1,0.1897,0.0007,0.2398,0.003072,13.28,14.7171,67.9482,""
1522,1.024e+06,2,64,1,-1,0.1729,0.0006,0.2177,0.004096,13.2974,14.5105,68.9156,""
1523,1.024e+06,2,64,1,-1,0.1679,0.0005,0.1941,0.004096,13.2537,14.6573,68.2254,""
1524,1.024e+06,2,64,1,-1,0.1636,0.0005,0.2311,0.004096,13.5711,14.9219,67.0156,""
1525,1.024e+06,2,64,1,-1,0.1496,0.0006,0.175,0.003072,13.879,14.8318,67.4227,""
1526,1.024e+06,2,64,1,-1,0.2126,0.0006,0.255,0.004096,13.0125,14.61,68.4463,""
1527,1.024e+06,2,64,1,-1,0.1642,0.0005,0.2299,0.003072,13.4478,14.641,68.3013,""
1528,1.024e+06,2,64,1,-1,0.1767,0.0005,0.2288,0.004096,14.0201,15.1132,66.1673,""
1529,1.024e+06,2,64,1,-1,0.1627,0.0005,0.2208,0.003072,13.5942,14.7325,67.8771,""
1530,1.024e+06,2,64,1,-1,0.1595,0.0006,0.2259,0.003072,13.4608,14.6355,68.327,""
1531,1.024e+06,2,64,1,-1,0.1746,0.0006,0.237,0.003072,13.3147,14.6687,68.1724,""
1532,1.024e+06,2,64,1,-1,0.1373,0.0006,0.196,0.004096,13.8834,14.7539,67.7787,""
1533,1.024e+06,2,64,1,-1,0.1767,0.0008,0.2215,0.004096,13.5086,14.6213,68.3934,""
1534,1.024e+06,2,64,1,-1,0.1712,0.001,0.3324,0.003072,14.0914,14.862,67.2857,""
1535,1.024e+06,2,64,1,-1,0.1991,0.0006,0.2527,0.003072,13.2143,14.7002,68.0263,""
1536,1.024e+06,2,64,1,-1,0.1794,0.0005,0.2333,0.003072,14.3553,15.4886,64.5636,""
1537,1.024e+06,2,64,1,-1,0.1836,0.0012,0.2478,0.004096,14.7416,15.8335,63.1572,""
1538,1.024e+06,2,64,1,-1,0.1936,0.0006,0.2511,0.003072,14.332,15.5185,64.4392,""
1539,1.024e+06,2,64,1,-1,0.1464,0.0005,0.1995,0.002048,14.3194,15.3444,65.1704,""
1540,1.024e+06,2,64,1,-1,0.1635,0.0006,0.2082,0.003072,14.1822,15.2438,65.6004,""
1541,1.024e+06,2,64,1,-1,0.1724,0.0006,0.2088,0.003072,13.7614,15.3792,65.0229,""
1542,1.024e+06,2,64,1,-1,0.2159,0.0007,0.2653,0.003072,13.225,15.1059,66.1993,""
1543,1.024e+06,2,64,1,-1,0.167,0.0005,0.2109,0.003072,13.3835,14.7009,68.023,""
1544,1.024e+06,2,64,1,-1,0.1458,0.0005,0.164,0.004,13.6832,14.8917,67.1515,""
1545,1.024e+06,2,64,1,-1,0.1736,0.0005,0.2416,0.004096,14.1505,15.5172,64.4446,""
1546,1.024e+06,2,64,1,-1,0.1865,0.0007,0.2116,0.003072,12.9638,14.6389,68.3111,""
1547,1.024e+06,2,64,1,-1,0.1573,0.0006,0.2253,0.003072,13.9494,14.9689,66.8052,""
1548,1.024e+06,2,64,1,-1,0.1464,0.0005,0.1727,0.004096,13.829,14.9539,66.8722,""
1549,1.024e+06,2,64,1,-1,0.1767,0.0007,0.2476,0.003072,13.6045,15.1784,65.8831,""
1550,1.024e+06,2,64,1,-1,0.1712,0.0005,0.2259,0.003072,13.4558,14.673,68.1524,""
1551,1.024e+06,2,64,1,-1,0.1802,0.0006,0.2232,0.004096,13.7486,14.8358,67.4045,""
1552,1.024e+06,2,64,1,-1,0.1617,0.0005,0.2264,0.003072,13.4307,14.5816,68.5796,""
1553,1.024e+06,2,64,1,-1,0.1792,0.0006,0.2296,0.003072,13.661,14.7434,67.827,""
1554,1.024e+06,2,64,1,-1,0.1797,0.0006,0.223,0.003072,13.5445,14.5971,68.5068,""
1555,1.024e+06,2,64,1,-1,0.1881,0.0006,0.2376,0.003072,13.5031,14.6197,68.4009,""
1556,1.024e+06,2,64,1,-1,0.1379,0.0005,0.1769,0.003072,13.7357,14.6477,68.2701,""
1557,1.024e+06,2,64,1,-1,0.1802,0.0006,0.2111,0.003072,13.6382,14.6535,68.2431,""
1558,1.024e+06,2,64,1,-1,0.2005,0.0006,0.2667,0.004096,12.9745,14.6465,68.2757,""
1559,1.024e+06,2,64,1,-1,0.1571,0.0006,0.2115,0.003072,13.5454,14.6603,68.2114,""
1560,1.024e+06,2,64,1,-1,0.164,0.0005,0.2316,0.004096,13.2834,14.6949,68.0508,""
1561,1.024e+06,2,64,1,-1,0.2198,0.0006,0.2819,0.003072,13.4696,14.8123,67.5115,""
1562,1.024e+06,2,64,1,-1,0.1717,0.0006,0.2384,0.004096,13.3764,14.5973,68.5058,""
1563,1.024e+06,2,64,1,-1,0.1735,0.0005,0.2526,0.003072,13.3705,14.7186,67.9412,""
1564,1.024e+06,2,64,1,-1,0.1762,0.0007,0.2652,0.003072,13.918,15.2002,65.7886,""
1565,1.024e+06,2,64,1,-1,0.1407,0.0005,0.1674,0.004096,13.9087,14.7999,67.568,""
1566,1.024e+06,2,64,1,-1,0.195,0.0007,0.2291,0.004096,13.2924,14.7592,67.7543,""
1567,1.024e+06,2,64,1,-1,0.1449,0.0005,0.1689,0.004096,13.5773,14.6206,68.3966,""
1568,1.024e+06,2,64,1,-1,0.1917,0.0007,0.2934,0.004096,13.1044,14.6301,68.3522,""
1569,1.024e+06,2,64,1,-1,0.204,0.0006,0.2657,0.004096,12.7708,14.7518,67.7883,""
1570,1.024e+06,2,64,1,-1,0.1819,0.0005,0.2358,0.004096,13.5269,14.5694,68.637,""
1571,1.024e+06,2,64,1,-1,0.2279,0.0006,0.2508,0.004096,13.3065,15.0727,66.3451,""
1572,1.024e+06,2,64,1,-1,0.1646,0.0007,0.2095,0.004096,13.2671,14.6557,68.2328,""
1573,1.024e+06,2,64,1,-1,0.1485,0.0007,0.191,0.004096,13.9971,15.0499,66.4456,""
1574,1.024e+06,2,64,1,-1,0.1974,0.0006,0.2573,0.003072,12.8491,14.6882,68.0819,""
1575,1.024e+06,2,64,1,-1,0.1424,0.0006,0.1857,0.004096,13.5504,14.658,68.2221,""
1576,1.024e+06,2,64,1,-1,0.1681,0.0007,0.2628,0.003072,13.6433,14.9621,66.8355,""
1577,1.024e+06,2,64,1,-1,0.1802,0.0005,0.2869,0.003072,14.2432,15.2617,65.5235,""
1578,1.024e+06,2,64,1,-1,0.1642,0.0005,0.2984,0.003072,13.6991,14.8559,67.3133,""
1579,1.024e+06,2,64,1,-1,0.1666,0.0006,0.276,0.004096,13.7677,14.8862,67.1763,""
1580,1.024e+06,2,64,1,-1,0.1932,0.0006,0.2557,0.004096,13.5777,14.649,68.264,""
1581,1.024e+06,2,64,1,-1,0.2007,0.0007,0.2422,0.003072,13.6812,14.8912,67.1538,""
1582,1.024e+06,2,64,1,-1,0.1673,0.0007,0.2193,0.003072,13.9738,15.3091,65.3206,""
1583,1.024e+06,2,64,1,-1,0.1704,0.0008,0.2439,0.004096,13.4595,14.6515,68.2524,""
1584,1.024e+06,2,64,1,-1,0.1687,0.0006,0.227,0.003072,13.4164,14.8261,67.4486,""
1585,1.024e+06,2,64,1,-1,0.2337,0.0008,0.2632,0.002048,13.2685,15.0509,66.4412,""
1586,1.024e+06,2,64,1,-1,0.1624,0.0005,0.1917,0.003072,15.5634,16.6594,60.0262,""
1587,1.024e+06,2,64,1,-1,0.1669,0.0006,0.1844,0.004,14.6076,15.5305,64.3894,""
1588,1.024e+06,2,64,1,-1,0.1583,0.0005,0.1769,0.003072,14.4633,15.5963,64.1178,""
1589,1.024e+06,2,64,1,-1,0.1822,0.0007,0.2435,0.003072,14.5609,15.5794,64.1873,""
1590,1.024e+06,2,64,1,-1,0.1853,0.0006,0.3038,0.003072,13.8313,15.5449,64.3298,""
1591,1.024e+06,2,64,1,-1,0.191,0.0007,0.2085,0.003072,14.388,15.3862,64.9933,""
1592,1.024e+06,2,64,1,-1,0.1754,0.0006,0.2218,0.002048,14.3927,15.3407,65.1861,""
1593,1.024e+06,2,64,1,-1,0.1626,0.0006,0.1905,0.002048,14.5949,15.4428,64.7551,""
1594,1.024e+06,2,64,1,-1,0.1714,0.0006,0.2073,0.003072,14.4578,15.4819,64.5916,""
1595,1.024e+06,2,64,1,-1,0.181,0.0007,0.2226,0.004096,14.2742,15.6047,64.0833,""
1596,1.024e+06,2,64,1,-1,0.1841,0.0006,0.2321,0.003072,14.075,15.6881,63.7426,""
1597,1.024e+06,2,64,1,-1,0.2107,0.0008,0.2516,0.003072,14.8434,15.8029,63.2795,""
1598,1.024e+06,2,64,1,-1,0.3338,0.0007,0.2246,0.002048,13.8153,15.4551,64.7036,""
1599,1.024e+06,2,64,1,-1,0.1984,0.0007,0.2584,0.003072,14.1855,15.4335,64.7941,""
1600,1.024e+06,2,64,1,-1,0.2352,0.0007,0.2855,0.003072,13.6528,15.5851,64.1638,""
1601,1.024e+06,2,64,1,-1,0.14,0.0006,0.1709,0.004096,14.574,15.6155,64.0389,""
1602,1.024e+06,2,64,1,-1,0.1386,0.0005,0.165,0.003072,14.6829,15.6082,64.0689,""
1603,1.024e+06,2,64,1,-1,0.1737,0.0007,0.2271,0.003072,14.1122,15.304,65.3424,""
1604,1.024e+06,2,64,1,-1,0.1509,0.0005,0.1916,0.004096,14.4181,15.4689,64.6458,""
1605,1.024e+06,2,64,1,-1,0.1567,0.0005,0.1839,0.003072,15.1645,16.1151,62.0536,""
1606,1.024e+06,2,64,1,-1,0.1644,0.0006,0.2149,0.003072,14.4485,15.4309,64.805,""
1607,1.024e+06,2,64,1,-1,0.1776,0.0004,0.2381,0.003072,14.0584,15.553,64.2963,""
1608,1.024e+06,2,64,1,-1,0.1688,0.0008,0.1864,0.004096,14.4285,15.5243,64.4151,""
1609,1.024e+06,2,64,1,-1,0.1349,0.0005,0.2019,0.002048,14.2701,15.3254,65.2512,""
1610,1.024e+06,2,64,1,-1,0.1489,0.0007,0.1812,0.002048,14.2575,15.5073,64.4858,""
1611,1.024e+06,2,64,1,-1,0.1651,0.0006,0.1995,0.002048,14.7579,15.8881,62.9402,""
1612,1.024e+06,2,64,1,-1,0.1487,0.0006,0.2277,0.003072,14.2953,15.3341,65.2141,""
1613,1.024e+06,2,64,1,-1,0.1808,0.0007,0.2483,0.003072,14.5064,15.5313,64.3861,""
1614,1.024e+06,2,64,1,-1,0.2654,0.0007,0.25,0.004096,13.99,15.6618,63.8496,""
1615,1.024e+06,2,64,1,-1,0.1691,0.0005,0.2988,0.004064,14.0352,15.6406,63.9362,""
1616,1.024e+06,2,64,1,-1,0.2654,0.0009,0.3021,0.004096,14.0917,15.5945,64.1252,""
1617,1.024e+06,2,64,1,-1,0.2323,0.0008,0.3201,0.003072,14.6586,15.6986,63.6999,""
1618,1.024e+06,2,64,1,-1,0.1386,0.0005,0.2061,0.003072,14.6675,15.7381,63.5401,""
1619,1.024e+06,2,64,1,-1,0.1761,0.0005,0.2158,0.002048,14.3469,15.3847,64.9996,""
1620,1.024e+06,2,64,1,-1,0.1814,0.0006,0.2539,0.003072,13.7974,15.3153,65.2942,""
1621,1.024e+06,2,64,1,-1,0.1762,0.0006,0.2499,0.004032,14.001,15.2604,65.5291,""
1622,1.024e+06,2,64,1,-1,0.1824,0.0006,0.2239,0.004096,14.4619,15.761,63.4478,""
1623,1.024e+06,2,64,1,-1,0.2892,0.0009,0.2949,0.003072,14.3944,15.6555,63.8753,""
1624,1.024e+06,2,64,1,-1,0.2279,0.0008,0.2894,0.003072,14.6216,15.8451,63.111,""
1625,1.024e+06,2,64,1,-1,0.1484,0.0006,0.228,0.003072,15.0553,15.8009,63.2875,""
1626,1.024e+06,2,64,1,-1,0.168,0.0006,0.2943,0.003072,14.1322,15.4583,64.6902,""
1627,1.024e+06,2,64,1,-1,0.1749,0.0007,0.2346,0.002048,14.2429,15.5387,64.3554,""
1628,1.024e+06,2,64,1,-1,0.2053,0.0006,0.2692,0.003072,13.7043,15.4972,64.5278,""
1629,1.024e+06,2,64,1,-1,0.1879,0.0006,0.2197,0.003072,14.5526,15.8205,63.2091,""
1630,1.024e+06,2,64,1,-1,0.208,0.0005,0.2613,0.003072,13.8923,15.7194,63.6157,""
1631,1.024e+06,2,64,1,-1,0.1527,0.0006,0.2131,0.003072,14.5895,15.8851,62.9521,""
1632,1.024e+06,2,64,1,-1,0.1682,0.0006,0.2132,0.004096,14.8897,15.866,63.0279,""
1633,1.024e+06,2,64,1,-1,0.1709,0.0007,0.2232,0.004064,14.8411,15.8236,63.1967,""
1634,1.024e+06,2,64,1,-1,0.1634,0.0006,0.1972,0.003072,14.2952,15.611,64.0574,""
1635,1.024e+06,2,64,1,-1,0.2091,0.0008,0.2384,0.004064,14.357,15.3978,64.9443,""
1636,1.024e+06,2,64,1,-1,0.1598,0.0006,0.1837,0.003072,13.5281,14.8069,67.5361,""
1637,1.024e+06,2,64,1,-1,0.1754,0.0004,0.1716,0.003072,13.555,14.6551,68.2356,""
1638,1.024e+06,2,64,1,-1,0.1399,0.0007,0.1675,0.004096,13.6702,14.6514,68.2529,""
1639,1.024e+06,2,64,1,-1,0.1569,0.0006,0.2841,0.004096,13.6546,14.8348,67.4091,""
1640,1.024e+06,2,64,1,-1,0.1434,0.0006,0.1793,0.003072,13.6549,14.6748,68.144,""
1641,1.024e+06,2,64,1,-1,0.1634,0.0006,0.207,0.004096,13.3714,14.6898,68.0744,""
1642,1.024e+06,2,64,1,-1,0.2073,0.0007,0.2527,0.003072,13.5445,14.6119,68.4374,""
1643,1.024e+06,2,64,1,-1,0.1368,0.0005,0.1738,0.003072,13.4353,14.64,68.306,""
1644,1.024e+06,2,64,1,-1,0.1584,0.0008,0.2468,0.004064,13.4338,14.8704,67.2477,""
1645,1.024e+06,2,64,1,-1,0.1784,0.0006,0.2157,0.003072,13.0668,14.6674,68.1784,""
1646,1.024e+06,2,64,1,-1,0.165,0.0007,0.2245,0.003072,13.427,14.6502,68.2585,""
1647,1.024e+06,2,64,1,-1,0.1697,0.0007,0.2268,0.003072,13.6434,14.856,67.3129,""
1648,1.024e+06,2,64,1,-1,0.232,0.0007,0.2652,0.004096,13.0946,14.7935,67.5973,""
1649,1.024e+06,2,64,1,-1,0.1383,0.0006,0.1663,0.003072,13.4464,14.7057,68.0008,""
1650,1.024e+06,2,64,1,-1,0.1687,0.0006,0.2235,0.004096,13.5282,14.6556,68.2333,""
