frame,num_particles,solver_iters,max_neighbors,sort_every_n,sim_ms_gpu,clear,points,points_speed,present,gpu_0,render_ms,frame_ms,fps,profile
5820,1.024e+06,1,64,1,-1,0.301,0.0003,0.05,0.3177,0.002048,10.3301,10.9988,90.919,""
5821,1.024e+06,1,64,1,-1,0.3332,0.0004,0.0489,0.3406,0.002048,10.3927,10.993,90.967,""
5822,1.024e+06,1,64,1,-1,0.3064,0.0006,0.0485,0.2768,0.002048,10.2784,11.0099,90.8273,""
5823,1.024e+06,1,64,1,-1,0.3049,0.0005,0.0486,0.29,0.003072,10.1874,11,90.9091,""
5824,1.024e+06,1,64,1,-1,0.3004,0.0007,0.0481,0.3072,0.003072,10.3163,11.0531,90.4724,""
5825,1.024e+06,1,64,1,-1,0.3986,0.0005,0.0652,0.3403,0.002048,10.18,11.0158,90.7787,""
5826,1.024e+06,1,64,1,-1,0.3162,0.0006,0.0646,0.3278,0.003072,10.3539,11.0054,90.8645,""
5827,1.024e+06,1,64,1,-1,0.4235,0.0005,0.0657,0.366,0.003072,10.2371,10.9968,90.9355,""
5828,1.024e+06,1,64,1,-1,0.3632,0.0006,0.0502,0.2962,0.002048,10.3924,11.0188,90.754,""
5829,1.024e+06,1,64,1,-1,0.3268,0.0005,0.0516,0.2897,0.003008,9.9161,11.1702,89.5239,""
5830,1.024e+06,1,64,1,-1,0.3141,0.0007,0.0476,0.2827,0.003072,10.3471,11.02,90.7441,""
5831,1.024e+06,1,64,1,-1,0.3753,0.0006,0.0681,0.3313,0.003072,10.2982,10.9726,91.1361,""
5832,1.024e+06,1,64,1,-1,0.3279,0.0005,0.0477,0.301,0.003072,10.194,10.9703,91.1552,""
5833,1.024e+06,1,64,1,-1,0.3357,0.0004,0.0463,0.3137,0.002048,10.3414,10.9881,91.0075,""
5834,1.024e+06,1,64,1,-1,0.3235,0.0005,0.0515,0.3109,0.002048,10.3626,11.036,90.6125,""
5835,1.024e+06,1,64,1,-1,0.3728,0.0006,0.0837,0.3744,0.003072,10.4925,11.103,90.0657,""
5836,1.024e+06,1,64,1,-1,0.3034,0.0005,0.0495,0.3048,0.002048,10.1673,10.9788,91.0846,""
5837,1.024e+06,1,64,1,-1,0.2992,0.0005,0.0481,0.3013,0.002048,10.3599,10.9817,91.0606,""
5838,1.024e+06,1,64,1,-1,0.3779,0.0004,0.0651,0.3432,0.003072,10.2043,10.9688,91.1677,""
5839,1.024e+06,1,64,1,-1,0.3127,0.0004,0.0488,0.3625,0.003072,10.2805,11.0009,90.9017,""
5840,1.024e+06,1,64,1,-1,0.3344,0.0004,0.0485,0.2959,0.003072,10.2035,11.033,90.6372,""
5841,1.024e+06,1,64,1,-1,0.3328,0.0005,0.0469,0.2591,0.003072,10.382,11.0245,90.7071,""
5842,1.024e+06,1,64,1,-1,0.3488,0.0005,0.0598,0.3342,0.002048,10.3838,10.977,91.0996,""
5843,1.024e+06,1,64,1,-1,0.3266,0.0005,0.049,0.3133,0.00304,10.2935,11.0253,90.7005,""
5844,1.024e+06,1,64,1,-1,0.3623,0.0006,0.0794,0.423,0.003072,10.1752,10.9683,91.1718,""
5845,1.024e+06,1,64,1,-1,0.3774,0.0008,0.0932,0.3652,0.003072,10.3289,11.0404,90.5764,""
5846,1.024e+06,1,64,1,-1,0.3846,0.0006,0.0698,0.4017,0.002048,9.9919,10.9817,91.0606,""
5847,1.024e+06,1,64,1,-1,0.3231,0.0006,0.0488,0.2841,0.003072,10.2184,10.9966,90.9372,""
5848,1.024e+06,1,64,1,-1,0.3448,0.0006,0.0646,0.3474,0.003072,10.3551,10.9863,91.0225,""
5849,1.024e+06,1,64,1,-1,0.3698,0.0006,0.0658,0.3111,0.002048,10.2951,10.9874,91.0133,""
5850,1.024e+06,1,64,1,-1,0.3358,0.0004,0.0477,0.2872,0.003072,10.3361,10.9294,91.4963,""
5851,1.024e+06,1,64,1,-1,0.3372,0.0005,0.0539,0.3897,0.003072,10.253,10.9671,91.1818,""
5852,1.024e+06,1,64,1,-1,0.3312,0.0003,0.0515,0.2929,0.002048,10.2077,11.007,90.8513,""
5853,1.024e+06,1,64,1,-1,0.2911,0.0006,0.0491,0.2857,0.003072,10.2508,10.9598,91.2425,""
5854,1.024e+06,1,64,1,-1,0.333,0.0005,0.0645,0.3365,0.003072,10.1052,10.9418,91.3926,""
5855,1.024e+06,1,64,1,-1,0.3058,0.0004,0.0484,0.313,0.002048,10.1762,10.9698,91.1594,""
5856,1.024e+06,1,64,1,-1,0.3673,0.0005,0.06,0.3467,0.003072,10.345,10.9729,91.1336,""
5857,1.024e+06,1,64,1,-1,0.2847,0.0006,0.0479,0.3167,0.002048,10.2119,11.0084,90.8397,""
5858,1.024e+06,1,64,1,-1,0.3733,0.0006,0.0596,0.2971,0.002048,10.1894,10.9894,90.9968,""
5859,1.024e+06,1,64,1,-1,0.3216,0.0004,0.0482,0.3254,0.003072,10.108,10.9931,90.9662,""
5860,1.024e+06,1,64,1,-1,0.3388,0.0005,0.0607,0.3167,0.003072,10.2044,10.968,91.1743,""
5861,1.024e+06,1,64,1,-1,0.3376,0.0006,0.0482,0.3005,0.003072,10.1601,10.9662,91.1893,""
5862,1.024e+06,1,64,1,-1,0.3103,0.0005,0.0495,0.2669,0.003072,10.1172,10.9413,91.3968,""
5863,1.024e+06,1,64,1,-1,0.3173,0.0004,0.0492,0.286,0.003072,10.3142,11.0232,90.7178,""
5864,1.024e+06,1,64,1,-1,0.3301,0.0005,0.0489,0.2803,0.002048,10.1312,10.9625,91.2201,""
5865,1.024e+06,1,64,1,-1,0.366,0.0005,0.0616,0.3798,0.003072,10.114,10.967,91.1826,""
5866,1.024e+06,1,64,1,-1,0.3515,0.0006,0.0652,0.3513,0.003072,10.1445,10.9647,91.2018,""
5867,1.024e+06,1,64,1,-1,0.3474,0.0004,0.0505,0.2693,0.003072,10.1827,10.9902,90.9902,""
5868,1.024e+06,1,64,1,-1,0.3535,0.0004,0.0543,0.2933,0.003072,10.3435,10.9609,91.2334,""
5869,1.024e+06,1,64,1,-1,0.3332,0.0005,0.0661,0.3273,0.002048,10.4239,11.0496,90.501,""
5870,1.024e+06,1,64,1,-1,0.3858,0.0004,0.0669,0.2667,0.003072,10.315,10.9618,91.2259,""
5871,1.024e+06,1,64,1,-1,0.402,0.0005,0.0697,0.3488,0.003072,10.3095,10.9518,91.3092,""
5872,1.024e+06,1,64,1,-1,0.3081,0.0004,0.0469,0.283,0.003072,10.3055,10.9686,91.1693,""
5873,1.024e+06,1,64,1,-1,0.37,0.0006,0.0667,0.3709,0.003008,10.1156,10.9458,91.3592,""
5874,1.024e+06,1,64,1,-1,0.3131,0.0005,0.0474,0.3055,0.003072,10.24,10.9481,91.34,""
5875,1.024e+06,1,64,1,-1,0.2992,0.0005,0.0488,0.2763,0.00304,10.3248,10.9449,91.3668,""
5876,1.024e+06,1,64,1,-1,0.2945,0.0005,0.051,0.2805,0.002048,10.1539,10.9415,91.3951,""
5877,1.024e+06,1,64,1,-1,0.3836,0.0006,0.0661,0.374,0.002048,10.3258,10.976,91.1079,""
5878,1.024e+06,1,64,1,-1,0.3211,0.0004,0.0505,0.2893,0.002048,10.1507,10.9372,91.4311,""
5879,1.024e+06,1,64,1,-1,0.3327,0.0005,0.0658,0.329,0.002048,10.3061,10.9668,91.1843,""
5880,1.024e+06,1,64,1,-1,0.1727,0.0004,0.0654,0.5249,0.003072,10.3937,10.9831,91.049,""
5881,1.024e+06,1,64,1,-1,0.333,0.0005,0.0653,0.3198,0.002048,10.3849,11.1793,89.451,""
5882,1.024e+06,1,64,1,-1,0.3405,0.0005,0.0503,0.276,0.003072,10.3385,10.9645,91.2034,""
5883,1.024e+06,1,64,1,-1,0.3779,0.0004,0.0653,0.4027,0.002048,10.3536,10.9455,91.3617,""
5884,1.024e+06,1,64,1,-1,0.3109,0.0005,0.0473,0.2685,0.003072,10.2131,11.0207,90.7383,""
5885,1.024e+06,1,64,1,-1,0.3611,0.0006,0.0623,0.3082,0.002048,10.4361,11.1203,89.9256,""
5886,1.024e+06,1,64,1,-1,0.3549,0.0004,0.0549,0.3158,0.003072,10.3049,10.9775,91.0954,""
5887,1.024e+06,1,64,1,-1,0.3061,0.0005,0.0602,0.3532,0.00304,10.3828,10.9848,91.0349,""
5888,1.024e+06,1,64,1,-1,0.3446,0.0006,0.0657,0.3962,0.002048,10.1553,10.9091,91.6666,""
5889,1.024e+06,1,64,1,-1,0.3208,0.0004,0.0501,0.2613,0.002048,10.1466,10.9712,91.1477,""
5890,1.024e+06,1,64,1,-1,0.3498,0.0007,0.0664,0.376,0.003072,10.1671,10.946,91.3576,""
5891,1.024e+06,1,64,1,-1,0.3772,0.0004,0.0681,0.3717,0.003072,10.3601,11.1793,89.451,""
5892,1.024e+06,1,64,1,-1,0.3545,0.0006,0.0495,0.293,0.00304,10.2884,10.9535,91.295,""
5893,1.024e+06,1,64,1,-1,0.3597,0.0007,0.0704,0.3593,0.003072,10.2682,11.0483,90.5117,""
5894,1.024e+06,1,64,1,-1,0.2896,0.0007,0.0619,0.2698,0.003072,10.3305,11.0098,90.8282,""
5895,1.024e+06,1,64,1,-1,0.3816,0.0006,0.0673,0.3853,0.003072,10.0606,10.9678,91.176,""
5896,1.024e+06,1,64,1,-1,0.3519,0.0005,0.0647,0.3616,0.002048,10.1375,10.917,91.6003,""
5897,1.024e+06,1,64,1,-1,0.328,0.0003,0.0491,0.3822,0.002048,10.3324,10.9598,91.2425,""
5898,1.024e+06,1,64,1,-1,0.3493,0.0006,0.0628,0.362,0.00304,10.1591,10.932,91.4746,""
5899,1.024e+06,1,64,1,-1,0.3546,0.0003,0.0606,0.2949,0.003072,10.3688,10.9545,91.2867,""
5900,1.024e+06,1,64,1,-1,0.3379,0.0006,0.0625,0.3531,0.002048,10.1801,10.9671,91.1818,""
5901,1.024e+06,1,64,1,-1,0.3205,0.0006,0.0668,0.3371,0.002048,9.7925,11.0579,90.4331,""
5902,1.024e+06,1,64,1,-1,0.3133,0.0005,0.0486,0.3181,0.003072,10.1743,10.9489,91.3334,""
5903,1.024e+06,1,64,1,-1,0.4118,0.0005,0.0503,0.351,0.002048,10.3054,11.0012,90.8992,""
5904,1.024e+06,1,64,1,-1,0.339,0.0003,0.0511,0.3156,0.003072,10.1205,10.9432,91.3809,""
5905,1.024e+06,1,64,1,-1,0.3347,0.0004,0.0469,0.2751,0.002048,10.2609,10.9404,91.4043,""
5906,1.024e+06,1,64,1,-1,0.3367,0.0005,0.0657,0.3813,0.003072,10.2462,10.9071,91.6834,""
5907,1.024e+06,1,64,1,-1,0.3806,0.0006,0.0671,0.3394,0.003072,10.15,10.9919,90.9761,""
5908,1.024e+06,1,64,1,-1,0.3247,0.0005,0.0485,0.3301,0.002048,10.1887,10.9901,90.991,""
5909,1.024e+06,1,64,1,-1,0.3589,0.0006,0.0797,0.4291,0.003072,10.2908,10.913,91.6338,""
5910,1.024e+06,1,64,1,-1,0.3239,0.0004,0.051,0.279,0.003072,10.0314,11.0701,90.3334,""
5911,1.024e+06,1,64,1,-1,0.3106,0.0005,0.0489,0.3154,0.003072,10.1988,10.9717,91.1436,""
5912,1.024e+06,1,64,1,-1,0.3649,0.0005,0.0615,0.2767,0.003072,10.358,10.9366,91.4361,""
5913,1.024e+06,1,64,1,-1,0.3586,0.0005,0.0641,0.3332,0.003072,10.2263,10.9922,90.9736,""
5914,1.024e+06,1,64,1,-1,0.376,0.0005,0.0539,0.301,0.003072,9.9234,11.0296,90.6651,""
5915,1.024e+06,1,64,1,-1,0.3741,0.0006,0.0506,0.3165,0.002976,10.1295,11.073,90.3098,""
5916,1.024e+06,1,64,1,-1,0.3338,0.0006,0.0612,0.3366,0.003072,10.1321,10.9022,91.7246,""
5917,1.024e+06,1,64,1,-1,0.3007,0.0005,0.0505,0.294,0.003072,10.3604,11.0417,90.5658,""
5918,1.024e+06,1,64,1,-1,0.4225,0.0006,0.086,0.3982,0.002048,10.1991,10.9463,91.3551,""
5919,1.024e+06,1,64,1,-1,0.3917,0.0007,0.0645,0.3877,0.003072,9.8439,10.963,91.2159,""
5920,1.024e+06,1,64,1,-1,0.3057,0.0005,0.0501,0.3505,0.003072,10.2704,10.9704,91.1544,""
5921,1.024e+06,1,64,1,-1,0.3273,0.0004,0.0501,0.3314,0.003008,10.2029,10.9407,91.4018,""
5922,1.024e+06,1,64,1,-1,0.3382,0.0004,0.0654,0.3207,0.002048,10.2618,10.9406,91.4027,""
5923,1.024e+06,1,64,1,-1,0.3858,0.0007,0.0635,0.3286,0.002048,10.2916,10.9954,90.9471,""
5924,1.024e+06,1,64,1,-1,0.35,0.0007,0.0607,0.3031,0.002048,10.3153,11.0055,90.8637,""
5925,1.024e+06,1,64,1,-1,0.3261,0.0006,0.0629,0.3826,0.003072,10.1765,10.9704,91.1544,""
5926,1.024e+06,1,64,1,-1,0.3078,0.0005,0.0475,0.2901,0.003072,10.3911,10.9901,90.991,""
5927,1.024e+06,1,64,1,-1,0.293,0.0004,0.0474,0.2965,0.002048,10.1774,10.9482,91.3392,""
5928,1.024e+06,1,64,1,-1,0.3152,0.0004,0.0474,0.2862,0.003072,10.2513,10.9253,91.5307,""
5929,1.024e+06,1,64,1,-1,0.3166,0.0003,0.0481,0.2867,0.003072,10.4567,11.0712,90.3244,""
5930,1.024e+06,1,64,1,-1,0.3007,0.0004,0.049,0.2685,0.00304,10.1121,10.9163,91.6061,""
5931,1.024e+06,1,64,1,-1,0.3467,0.0005,0.05,0.2789,0.003072,10.0978,10.9661,91.1901,""
5932,1.024e+06,1,64,1,-1,0.2853,0.0005,0.0479,0.2658,0.003072,10.1812,10.9528,91.3009,""
5933,1.024e+06,1,64,1,-1,0.3367,0.0005,0.049,0.3426,0.002048,10.1093,10.9644,91.2043,""
5934,1.024e+06,1,64,1,-1,0.2907,0.0006,0.0487,0.2771,0.003072,10.1116,10.9255,91.529,""
5935,1.024e+06,1,64,1,-1,0.3708,0.0006,0.0491,0.3028,0.002048,10.2496,10.9551,91.2817,""
5936,1.024e+06,1,64,1,-1,0.3181,0.0005,0.0468,0.3219,0.003072,10.3113,10.9214,91.5634,""
5937,1.024e+06,1,64,1,-1,0.3109,0.0004,0.0478,0.2733,0.002048,10.2067,10.9556,91.2775,""
5938,1.024e+06,1,64,1,-1,0.3414,0.0005,0.0606,0.3435,0.003072,10.1882,10.9607,91.235,""
5939,1.024e+06,1,64,1,-1,0.3623,0.0004,0.0603,0.2894,0.003072,10.197,10.9957,90.9446,""
5940,1.024e+06,1,64,1,-1,0.3373,0.0005,0.0638,0.3815,0.002048,10.3987,10.9928,90.9686,""
5941,1.024e+06,1,64,1,-1,0.308,0.0004,0.0475,0.2822,0.002048,10.1184,10.9366,91.4361,""
5942,1.024e+06,1,64,1,-1,0.2888,0.0007,0.0486,0.3044,0.003072,10.3505,11.0581,90.4314,""
5943,1.024e+06,1,64,1,-1,0.3707,0.0005,0.0628,0.3536,0.003072,10.2129,11.0012,90.8992,""
5944,1.024e+06,1,64,1,-1,0.3502,0.0004,0.0486,0.3884,0.003072,10.0706,11.0455,90.5346,""
5945,1.024e+06,1,64,1,-1,0.3366,0.0004,0.047,0.3007,0.003072,10.2948,10.9411,91.3985,""
5946,1.024e+06,1,64,1,-1,0.3592,0.0005,0.0627,0.3635,0.003072,10.0776,10.9857,91.0274,""
5947,1.024e+06,1,64,1,-1,0.3956,0.0005,0.05,0.3272,0.003072,10.1831,10.9831,91.049,""
5948,1.024e+06,1,64,1,-1,0.3346,0.0005,0.063,0.3564,0.002048,10.1851,11.0361,90.6117,""
5949,1.024e+06,1,64,1,-1,0.3373,0.0005,0.0467,0.2721,0.003072,10.2035,10.9847,91.0357,""
5950,1.024e+06,1,64,1,-1,0.3386,0.0005,0.0483,0.3357,0.003072,10.4164,10.9956,90.9455,""
5951,1.024e+06,1,64,1,-1,0.3505,0.0005,0.0608,0.2751,0.002048,10.2177,11.0102,90.8249,""
5952,1.024e+06,1,64,1,-1,0.3033,0.0005,0.0488,0.2841,0.003072,10.1893,10.9369,91.4336,""
5953,1.024e+06,1,64,1,-1,0.3137,0.0005,0.0486,0.3105,0.003072,10.2093,10.9723,91.1386,""
5954,1.024e+06,1,64,1,-1,0.2877,0.0005,0.0487,0.2776,0.002048,10.1792,10.9488,91.3342,""
5955,1.024e+06,1,64,1,-1,0.3769,0.0006,0.0647,0.3071,0.003072,10.3099,10.9605,91.2367,""
5956,1.024e+06,1,64,1,-1,0.3191,0.0007,0.0641,0.3111,0.003072,10.1518,10.9903,90.9893,""
5957,1.024e+06,1,64,1,-1,0.3254,0.0006,0.062,0.3711,0.003072,10.3112,10.9753,91.1137,""
5958,1.024e+06,1,64,1,-1,0.3546,0.0006,0.0542,0.3468,0.003072,10.1271,10.9233,91.5474,""
5959,1.024e+06,1,64,1,-1,0.3568,0.0006,0.0651,0.3582,0.003072,10.1837,10.9756,91.1112,""
5960,1.024e+06,1,64,1,-1,0.3564,0.0008,0.0555,0.3352,0.003072,10.2218,10.9315,91.4788,""
5961,1.024e+06,1,64,1,-1,0.331,0.0005,0.0518,0.3469,0.003072,10.1987,11.0052,90.8661,""
5962,1.024e+06,1,64,1,-1,0.329,0.0004,0.0503,0.2844,0.003072,9.9071,10.9666,91.186,""
5963,1.024e+06,1,64,1,-1,0.3515,0.0005,0.0641,0.3373,0.002048,10.219,11.001,90.9008,""
5964,1.024e+06,1,64,1,-1,0.3884,0.0004,0.0676,0.3551,0.003072,10.0538,10.9614,91.2292,""
5965,1.024e+06,1,64,1,-1,0.3431,0.0006,0.0615,0.3331,0.003072,10.1427,10.9589,91.25,""
5966,1.024e+06,1,64,1,-1,0.3182,0.0004,0.0496,0.2811,0.002048,10.2292,10.9549,91.2834,""
5967,1.024e+06,1,64,1,-1,0.3055,0.0005,0.05,0.3206,0.003072,10.1476,11.0706,90.3293,""
5968,1.024e+06,1,64,1,-1,0.3286,0.0003,0.073,0.3718,0.002048,10.0851,11.0124,90.8067,""
5969,1.024e+06,1,64,1,-1,0.3915,0.0006,0.0782,0.387,0.003072,10.2114,11.0168,90.7705,""
5970,1.024e+06,1,64,1,-1,0.3512,0.0005,0.0521,0.2937,0.003072,10.2519,11.1126,89.9879,""
5971,1.024e+06,1,64,1,-1,0.3022,0.0004,0.0492,0.3119,0.003072,10.1271,11.0929,90.1478,""
5972,1.024e+06,1,64,1,-1,0.3138,0.0005,0.0497,0.2868,0.003008,10.1515,10.9326,91.4695,""
5973,1.024e+06,1,64,1,-1,0.3077,0.0005,0.049,0.2795,0.003072,10.6571,11.3862,87.8256,""
5974,1.024e+06,1,64,1,-1,0.3901,0.0006,0.0731,0.458,0.003072,10.1153,10.9693,91.1635,""
5975,1.024e+06,1,64,1,-1,0.3359,0.0004,0.0498,0.3158,0.003072,10.2304,10.9329,91.467,""
5976,1.024e+06,1,64,1,-1,0.3476,0.0005,0.047,0.275,0.003072,10.1278,10.9503,91.3217,""
5977,1.024e+06,1,64,1,-1,0.2885,0.0004,0.0477,0.2645,0.003072,10.1867,10.9415,91.3951,""
5978,1.024e+06,1,64,1,-1,0.369,0.0008,0.0666,0.3646,0.003072,10.1136,10.9454,91.3626,""
5979,1.024e+06,1,64,1,-1,0.2872,0.0005,0.0466,0.2757,0.003072,10.2747,10.9826,91.0531,""
5980,1.024e+06,1,64,1,-1,0.3815,0.0004,0.0642,0.3504,0.003072,10.107,10.9663,91.1885,""
5981,1.024e+06,1,64,1,-1,0.3428,0.0005,0.0627,0.3056,0.003072,10.1547,10.9453,91.3634,""
5982,1.024e+06,1,64,1,-1,0.3335,0.0003,0.0475,0.2664,0.003072,10.1639,10.96,91.2409,""
5983,1.024e+06,1,64,1,-1,0.3613,0.0005,0.0474,0.2917,0.003072,10.1757,10.9936,90.962,""
5984,1.024e+06,1,64,1,-1,0.3262,0.0004,0.048,0.3021,0.003072,10.1899,10.9652,91.1976,""
5985,1.024e+06,1,64,1,-1,0.3655,0.0007,0.0633,0.4131,0.002048,10.0941,10.9442,91.3726,""
5986,1.024e+06,1,64,1,-1,0.3204,0.0006,0.0482,0.2682,0.002048,10.2524,10.9479,91.3417,""
5987,1.024e+06,1,64,1,-1,0.3331,0.0006,0.0668,0.3148,0.002048,10.2636,10.9602,91.2392,""
5988,1.024e+06,1,64,1,-1,0.3894,0.0005,0.0544,0.2824,0.003072,10.3253,10.9313,91.4804,""
5989,1.024e+06,1,64,1,-1,0.3263,0.0005,0.0662,0.3499,0.003008,10.2988,11.0061,90.8587,""
5990,1.024e+06,1,64,1,-1,0.3368,0.0005,0.0516,0.2956,0.002048,10.0099,10.9305,91.4871,""
5991,1.024e+06,1,64,1,-1,0.2999,0.0005,0.0507,0.3116,0.003072,10.2186,11.0187,90.7548,""
5992,1.024e+06,1,64,1,-1,0.3925,0.0005,0.0533,0.2879,0.002048,10.2896,10.9396,91.411,""
5993,1.024e+06,1,64,1,-1,0.3153,0.0005,0.0475,0.3397,0.003072,10.1668,10.9794,91.0797,""
5994,1.024e+06,1,64,1,-1,0.3195,0.0005,0.064,0.3581,0.003072,10.2598,10.9004,91.7398,""
5995,1.024e+06,1,64,1,-1,0.3662,0.0005,0.0636,0.3713,0.003072,10.1792,10.9766,91.1029,""
5996,1.024e+06,1,64,1,-1,0.3633,0.0005,0.074,0.3213,0.003008,10.2162,10.9195,91.5793,""
5997,1.024e+06,1,64,1,-1,0.351,0.0005,0.0621,0.315,0.002048,10.1685,10.953,91.2992,""
5998,1.024e+06,1,64,1,-1,0.3211,0.0004,0.0496,0.285,0.002048,10.2107,10.9514,91.3125,""
5999,1.024e+06,1,64,1,-1,0.3559,0.0005,0.0519,0.3158,0.002976,10.2979,10.9669,91.1835,""
6000,1.024e+06,1,64,1,-1,0.161,0.0006,0.0518,0.364,0.003072,9.8795,10.9508,91.3175,""
6001,1.024e+06,1,64,1,-1,0.3474,0.0005,0.0609,0.2795,0.003072,10.2982,10.9544,91.2875,""
6002,1.024e+06,1,64,1,-1,0.3161,0.0004,0.0492,0.2831,0.002048,10.0808,10.9013,91.7322,""
6003,1.024e+06,1,64,1,-1,0.3101,0.0005,0.046,0.361,0.003072,10.2944,10.967,91.1826,""
6004,1.024e+06,1,64,1,-1,0.3537,0.0004,0.0666,0.4203,0.003072,10.0702,10.9264,91.5215,""
6005,1.024e+06,1,64,1,-1,0.33,0.0006,0.0495,0.342,0.002048,10.3683,10.9702,91.156,""
6006,1.024e+06,1,64,1,-1,0.4249,0.0003,0.0507,0.381,0.003072,10.3231,10.9618,91.2259,""
6007,1.024e+06,1,64,1,-1,0.3488,0.0004,0.0488,0.307,0.003072,10.1982,10.9792,91.0813,""
6008,1.024e+06,1,64,1,-1,0.37,0.0005,0.0652,0.3455,0.003008,10.2564,10.904,91.7095,""
6009,1.024e+06,1,64,1,-1,0.3263,0.0005,0.0601,0.3517,0.003072,10.1708,10.944,91.3743,""
6010,1.024e+06,1,64,1,-1,0.3267,0.0004,0.05,0.3078,0.003072,10.1809,10.9309,91.4838,""
6011,1.024e+06,1,64,1,-1,0.3266,0.0005,0.063,0.2629,0.003008,10.24,11.0261,90.6939,""
6012,1.024e+06,1,64,1,-1,0.3249,0.0007,0.0467,0.3523,0.003072,10.2175,10.9561,91.2734,""
6013,1.024e+06,1,64,1,-1,0.3705,0.0004,0.0623,0.2666,0.003072,10.3256,10.9758,91.1095,""
6014,1.024e+06,1,64,1,-1,0.342,0.0006,0.0662,0.3214,0.003072,10.1342,10.892,91.8105,""
6015,1.024e+06,1,64,1,-1,0.3502,0.0005,0.0644,0.3426,0.003072,10.1718,10.9615,91.2284,""
6016,1.024e+06,1,64,1,-1,0.3413,0.0006,0.0628,0.3289,0.002048,10.101,10.9443,91.3718,""
6017,1.024e+06,1,64,1,-1,0.3998,0.0005,0.0705,0.3578,0.002048,10.2558,10.9215,91.5625,""
6018,1.024e+06,1,64,1,-1,0.3717,0.0005,0.0619,0.3075,0.003008,10.1862,10.9841,91.0407,""
6019,1.024e+06,1,64,1,-1,0.3642,0.0007,0.0642,0.3698,0.003072,10.3805,11.1484,89.699,""
6020,1.024e+06,1,64,1,-1,0.3339,0.0005,0.0514,0.3369,0.003072,10.1555,10.9735,91.1286,""
6021,1.024e+06,1,64,1,-1,0.3462,0.0004,0.0495,0.2675,0.003072,10.0783,10.9384,91.421,""
6022,1.024e+06,1,64,1,-1,0.375,0.0005,0.0486,0.304,0.003072,10.1614,11.0888,90.1811,""
6023,1.024e+06,1,64,1,-1,0.3096,0.0004,0.0495,0.2731,0.002048,10.3062,10.9794,91.0797,""
6024,1.024e+06,1,64,1,-1,0.3417,0.0006,0.0805,0.4116,0.003072,10.0534,10.8875,91.8485,""
6025,1.024e+06,1,64,1,-1,0.3276,0.001,0.065,0.3589,0.003072,10.1332,10.9654,91.1959,""
6026,1.024e+06,1,64,1,-1,0.3684,0.0005,0.0669,0.2857,0.00304,10.382,11.0439,90.5477,""
6027,1.024e+06,1,64,1,-1,0.3697,0.0004,0.048,0.341,0.003072,10.2592,10.9519,91.3084,""
6028,1.024e+06,1,64,1,-1,0.3584,0.0005,0.0664,0.3369,0.003072,10.3095,10.9382,91.4227,""
6029,1.024e+06,1,64,1,-1,0.3051,0.0005,0.0489,0.3123,0.002048,10.1309,10.9581,91.2567,""
6030,1.024e+06,1,64,1,-1,0.3524,0.0005,0.0664,0.3768,0.003072,9.9957,10.9126,91.6372,""
6031,1.024e+06,1,64,1,-1,0.3492,0.0005,0.0638,0.4156,0.002048,10.2289,10.9934,90.9637,""
6032,1.024e+06,1,64,1,-1,0.3107,0.0006,0.048,0.2657,0.002048,10.325,10.8965,91.7726,""
6033,1.024e+06,1,64,1,-1,0.3578,0.0005,0.0713,0.3861,0.003072,10.1598,10.9293,91.4972,""
6034,1.024e+06,1,64,1,-1,0.3554,0.0006,0.0507,0.3062,0.003072,10.1818,10.9705,91.1535,""
6035,1.024e+06,1,64,1,-1,0.3314,0.0004,0.0491,0.2843,0.002048,10.1322,10.9588,91.2509,""
6036,1.024e+06,1,64,1,-1,0.2879,0.0005,0.0472,0.3109,0.003072,10.1403,10.8974,91.765,""
6037,1.024e+06,1,64,1,-1,0.321,0.0005,0.0476,0.2815,0.003008,10.3168,10.9722,91.1394,""
6038,1.024e+06,1,64,1,-1,0.3555,0.0007,0.0667,0.3212,0.003072,10.0933,10.9189,91.5843,""
6039,1.024e+06,1,64,1,-1,0.2753,0.0004,0.0469,0.2341,0.002048,10.3407,11.0116,90.8133,""
6040,1.024e+06,1,64,1,-1,0.326,0.0004,0.0501,0.2898,0.003072,10.1253,10.9485,91.3367,""
6041,1.024e+06,1,64,1,-1,0.327,0.0004,0.0488,0.3273,0.003072,10.1649,10.9726,91.1361,""
6042,1.024e+06,1,64,1,-1,0.3231,0.0005,0.0664,0.3379,0.003072,10.0159,10.9222,91.5566,""
6043,1.024e+06,1,64,1,-1,0.2929,0.0005,0.0481,0.2795,0.003072,10.2519,10.9488,91.3342,""
6044,1.024e+06,1,64,1,-1,0.3163,0.0004,0.051,0.3059,0.002048,10.1506,10.9904,90.9885,""
6045,1.024e+06,1,64,1,-1,0.3192,0.0005,0.0487,0.2694,0.00304,10.1694,10.9206,91.5701,""
6046,1.024e+06,1,64,1,-1,0.3566,0.0006,0.064,0.2945,0.003072,10.298,10.9414,91.396,""
6047,1.024e+06,1,64,1,-1,0.3344,0.0004,0.0493,0.2527,0.002048,10.1575,10.9386,91.4194,""
6048,1.024e+06,1,64,1,-1,0.3989,0.0005,0.0748,0.4343,0.003072,10.1141,10.9679,91.1752,""
6049,1.024e+06,1,64,1,-1,0.3062,0.0005,0.0487,0.2796,0.003072,10.1164,10.9608,91.2342,""
